112,61,23,1
154,45,15,1
89,19,0,1
159,101,31,1
227,29,0,1
104,135,0,1
260,149,41,1
298,161,41,1
144,17,121,1
291,106,13,1
136,99,15,1
221,104,34,1
52,137,1,1
193,110,64,1
79,69,24,1
47,44,138,1
79,76,22,1
253,161,39,1
282,170,20,1
123,46,73,1
245,61,28,1
193,44,144,1
292,61,40,1
193,44,69,1
255,61,40,1
246,46,29,1
17,153,31,1
113,17,67,1
117,17,37,1
133,99,26,1
284,161,31,1
127,17,64,1
240,153,16,1
71,135,18,1
103,161,23,1
274,69,149,1
155,115,64,1
239,46,31,1
104,135,31,1
156,111,4,1
0,135,33,1
71,135,85,1
255,41,1,1
255,61,42,1
71,98,4,1
33,44,69,1
255,61,79,1
193,44,34,1
44,55,27,1
260,149,69,1
284,161,1,1
233,81,34,1
172,111,65,1
118,17,120,1
70,117,24,1
43,19,24,1
251,17,122,1
86,121,4,1
291,136,2,1
251,17,31,1
104,46,0,1
225,135,31,1
110,13,23,1
205,14,15,1
272,27,1,1
286,17,88,1
133,99,37,1
258,83,22,1
85,150,0,1
244,79,1,1
228,115,19,1
73,163,1,1
242,71,15,1
206,127,1,1
188,94,34,1
272,161,63,1
189,69,55,1
256,161,32,1
287,61,22,1
143,153,117,1
47,110,131,1
295,100,1,1
71,171,15,1
100,17,123,1
21,15,45,1
255,161,41,1
255,68,39,1
216,19,0,1
0,17,37,1
276,69,23,1
114,161,26,1
0,135,71,1
240,153,22,1
286,17,120,1
214,45,1,1
255,151,1,1
0,135,1,1
256,161,15,1
295,135,17,1
253,161,46,1
256,161,4,1
110,13,1,1
193,123,141,1
227,29,1,1
233,81,111,1
47,110,77,1
298,161,25,1
295,46,26,1
213,111,71,1
154,125,18,1
291,88,12,1
110,13,15,1
49,53,0,1
136,99,18,1
260,93,15,1
267,151,24,1
103,161,0,1
29,135,71,1
193,44,12,1
288,17,64,1
274,69,25,1
99,17,7,1
217,134,1,1
156,135,24,1
189,76,1,1
96,82,14,1
157,17,37,1
286,17,19,1
258,95,14,1
256,11,27,1
71,29,16,1
5,135,17,1
255,133,66,1
295,135,43,1
137,73,65,1
208,66,111,1
274,69,63,1
193,110,23,1
226,135,33,1
255,41,19,1
150,161,44,1
29,135,0,1
47,110,87,1
121,82,1,1
253,118,84,1
193,110,39,1
124,113,1,1
0,127,148,1
238,17,1,1
112,61,35,1
253,161,52,1
193,58,34,1
255,17,7,1
246,23,1,1
104,135,64,1
226,135,87,1
260,93,112,1
33,44,14,1
196,26,15,1
188,94,23,1
104,115,0,1
256,81,0,1
291,136,27,1
33,123,37,1
104,114,26,1
234,13,39,1
249,1,1,1
156,135,14,1
33,110,29,1
81,139,0,1
193,123,43,1
114,161,34,1
219,153,22,1
225,135,43,1
110,13,68,1
4,135,19,1
11,73,14,1
0,127,1,1
99,17,67,1
125,17,7,1
277,161,14,1
205,14,22,1
281,88,6,1
266,61,34,1
114,161,29,1
4,135,24,1
295,135,73,1
256,11,0,1
0,17,38,1
6,17,19,1
240,153,37,1
272,161,14,1
205,17,64,1
83,67,31,1
255,41,18,1
132,25,0,1
104,135,57,1
110,13,18,1
255,161,50,1
272,161,62,1
162,17,120,1
33,110,23,1
114,161,48,1
120,158,1,1
35,134,0,1
298,161,37,1
104,100,1,1
205,14,33,1
124,163,15,1
110,13,26,1
200,17,19,1
0,111,46,1
208,66,4,1
47,44,85,1
272,161,19,1
193,44,138,1
229,144,0,1
256,153,116,1
0,135,90,1
101,17,91,1
285,75,19,1
47,44,121,1
71,134,1,1
90,23,1,1
256,153,24,1
5,135,14,1
71,59,16,1
71,86,40,1
255,161,0,1
255,17,29,1
12,138,39,1
71,28,0,1
260,113,71,1
292,61,22,1
179,75,23,1
33,44,73,1
11,73,34,1
59,61,0,1
166,46,26,1
79,76,14,1
253,69,8,1
86,121,1,1
274,69,62,1
260,111,31,1
84,143,16,1
114,17,27,1
155,172,26,1
12,17,65,1
272,27,34,1
12,17,120,1
255,61,14,1
104,114,27,1
208,66,23,1
26,118,1,1
103,161,51,1
40,17,64,1
276,69,16,1
234,13,42,1
252,20,45,1
197,17,120,1
253,61,27,1
99,17,15,1
103,55,41,1
156,135,16,1
188,153,71,1
112,61,0,1
252,53,15,1
71,135,0,1
277,161,29,1
274,69,73,1
6,22,12,1
79,69,23,1
47,110,39,1
47,58,67,1
274,76,14,1
11,108,7,1
7,82,47,1
227,85,31,1
11,108,124,1
103,55,81,1
253,61,67,1
70,117,64,1
4,118,0,1
252,160,45,1
120,63,15,1
215,14,33,1
193,58,1,1
47,110,31,1
59,61,18,1
126,161,14,1
47,110,35,1
261,17,88,1
255,118,27,1
71,86,24,1
47,110,138,1
226,135,14,1
256,153,4,1
17,153,1,1
272,161,39,1
204,95,1,1
0,135,72,1
274,69,93,1
261,17,29,1
295,135,72,1
0,17,29,1
118,17,15,1
53,85,1,1
298,161,15,1
228,115,64,1
253,61,33,1
27,35,41,1
277,161,22,1
110,13,71,1
252,7,42,1
222,101,16,1
33,110,35,1
154,115,65,1
47,44,42,1
69,153,22,1
133,99,43,1
147,101,2,1
270,73,68,1
47,110,1,1
12,17,67,1
255,61,51,1
276,76,15,1
295,135,92,1
193,44,40,1
271,60,2,1
71,135,14,1
255,161,30,1
208,4,4,1
185,111,31,1
33,110,105,1
150,161,1,1
258,95,67,1
255,133,26,1
133,10,1,1
225,135,1,1
255,61,34,1
141,115,0,1
0,17,27,1
55,46,1,1
125,17,88,1
233,168,0,1
258,95,15,1
118,161,43,1
103,55,0,1
104,115,14,1
193,110,28,1
168,137,1,1
193,44,39,1
165,75,36,1
47,44,88,1
6,17,120,1
154,115,31,1
79,69,14,1
47,58,0,1
118,161,26,1
291,88,10,1
205,17,15,1
179,66,64,1
40,135,22,1
166,85,24,1
274,69,57,1
189,69,67,1
71,143,16,1
260,111,37,1
193,44,37,1
295,46,29,1
193,110,53,1
125,17,38,1
88,95,15,1
255,118,24,1
284,161,0,1
222,101,31,1
120,17,31,1
205,17,27,1
179,50,110,1
200,17,9,1
179,82,26,1
154,115,14,1
208,169,1,1
0,17,64,1
154,134,67,1
173,24,37,1
193,110,85,1
103,161,35,1
121,46,31,1
103,161,42,1
148,80,107,1
110,13,141,1
156,111,0,1
47,44,27,1
226,135,64,1
7,82,1,1
255,122,113,1
256,65,4,1
120,22,34,1
67,115,1,1
272,161,43,1
47,110,105,1
156,79,1,1
173,24,31,1
274,69,77,1
118,118,0,1
104,114,33,1
217,134,0,1
33,123,14,1
253,69,34,1
101,17,89,1
66,60,1,1
73,163,71,1
69,153,77,1
253,118,64,1
133,99,1,1
193,44,47,1
33,110,9,1
47,44,64,1
124,113,0,1
256,81,22,1
99,17,37,1
256,11,24,1
256,153,81,1
0,135,22,1
239,153,31,1
240,153,24,1
281,70,39,1
21,15,19,1
165,2,23,1
198,60,0,1
214,165,1,1
272,161,28,1
11,167,12,1
272,161,36,1
0,118,15,1
225,135,4,1
253,161,32,1
284,19,24,1
85,150,26,1
253,61,34,1
255,41,42,1
193,44,23,1
193,44,26,1
188,153,38,1
193,58,47,1
272,161,41,1
133,99,151,1
26,118,47,1
71,135,16,1
238,17,120,1
295,135,47,1
193,58,18,1
0,17,7,1
246,55,0,1
233,154,0,1
260,111,34,1
115,75,34,1
260,9,0,1
240,153,42,1
103,161,56,1
272,161,46,1
189,69,28,1
189,69,1,1
125,17,67,1
292,61,0,1
295,115,64,1
291,106,9,1
71,81,34,1
15,19,22,1
240,153,39,1
260,111,26,1
47,123,27,1
255,43,77,1
154,134,35,1
21,15,112,1
204,103,16,1
37,83,22,1
103,161,28,1
255,133,0,1
208,75,35,1
295,135,57,1
62,153,22,1
0,127,85,1
47,110,48,1
230,46,1,1
239,134,1,1
104,135,43,1
253,69,111,1
246,46,0,1
44,55,0,1
225,135,86,1
208,4,23,1
260,111,40,1
170,60,0,1
165,156,0,1
17,46,15,1
228,115,4,1
174,82,15,1
253,53,1,1
293,83,0,1
216,19,22,1
123,46,14,1
133,99,24,1
0,135,47,1
103,161,34,1
253,161,51,1
266,61,28,1
208,83,19,1
179,75,37,1
104,46,90,1
276,69,35,1
87,3,65,1
245,61,22,1
145,173,1,1
59,61,52,1
33,110,123,1
33,58,34,1
118,161,16,1
226,135,67,1
225,135,72,1
192,56,45,1
274,69,48,1
285,24,31,1
110,13,31,1
33,44,111,1
79,76,24,1
272,161,59,1
104,114,71,1
274,76,15,1
234,13,31,1
110,13,36,1
274,69,16,1
136,26,15,1
33,58,64,1
200,17,7,1
6,22,7,1
272,161,2,1
133,99,44,1
47,110,27,1
212,73,24,1
255,41,23,1
123,46,29,1
172,163,91,1
226,135,86,1
36,60,0,1
253,61,28,1
255,133,77,1
196,26,106,1
71,81,70,1
255,61,54,1
113,157,128,1
47,123,24,1
33,44,0,1
238,17,88,1
26,118,15,1
47,123,92,1
251,17,29,1
246,29,16,1
33,110,77,1
172,111,15,1
0,135,34,1
206,98,34,1
119,163,37,1
193,44,15,1
298,161,42,1
39,45,0,1
140,113,40,1
195,111,31,1
67,115,15,1
226,135,19,1
79,69,36,1
59,61,53,1
133,99,36,1
147,101,16,1
6,17,89,1
233,19,22,1
71,81,1,1
260,24,15,1
169,128,14,1
238,17,121,1
11,108,125,1
33,44,68,1
47,123,34,1
283,19,1,1
50,17,70,1
234,13,18,1
255,133,82,1
137,73,68,1
156,111,40,1
286,17,17,1
0,135,65,1
79,69,111,1
276,69,24,1
261,17,31,1
253,69,24,1
239,163,1,1
298,161,47,1
144,17,120,1
295,46,17,1
256,161,22,1
96,82,71,1
83,67,135,1
255,133,2,1
281,88,8,1
129,104,1,1
260,34,64,1
0,135,91,1
47,123,67,1
104,114,1,1
48,61,73,1
104,135,33,1
208,46,29,1
15,147,91,1
253,69,76,1
12,17,88,1
253,161,1,1
204,46,0,1
33,123,0,1
253,61,42,1
193,44,71,1
134,17,15,1
240,153,15,1
255,61,29,1
0,111,31,1
162,17,122,1
253,61,37,1
212,73,71,1
5,135,0,1
253,161,49,1
160,115,15,1
144,17,67,1
284,161,29,1
118,161,15,1
160,115,1,1
239,173,1,1
234,13,47,1
137,73,42,1
47,123,1,1
186,17,120,1
189,69,59,1
153,19,0,1
256,153,18,1
174,82,31,1
71,135,86,1
253,161,47,1
120,173,1,1
255,61,23,1
298,161,0,1
119,105,0,1
228,115,31,1
110,13,16,1
272,161,55,1
291,88,6,1
255,29,1,1
63,17,31,1
71,59,1,1
238,17,27,1
136,26,1,1
90,23,15,1
255,17,121,1
176,75,34,1
253,61,77,1
295,135,85,1
288,17,15,1
253,161,35,1
150,161,31,1
115,75,22,1
6,22,0,1
208,46,15,1
47,58,141,1
285,75,66,1
276,69,66,1
212,73,67,1
47,110,4,1
0,127,15,1
267,92,1,1
206,98,9,1
284,124,22,1
238,17,15,1
253,61,47,1
71,103,16,1
226,135,65,1
253,69,32,1
234,13,71,1
59,61,67,1
240,153,48,1
291,88,7,1
280,170,24,1
89,19,66,1
246,46,31,1
71,148,1,1
135,137,17,1
17,46,31,1
209,64,129,1
260,126,1,1
226,135,93,1
46,70,1,1
71,102,4,1
196,26,71,1
108,54,0,1
291,106,11,1
133,99,22,1
193,44,111,1
295,114,1,1
291,62,27,1
272,161,56,1
61,101,31,1
0,135,87,1
291,88,8,1
156,135,87,1
295,115,14,1
137,73,24,1
256,153,67,1
179,66,111,1
286,17,31,1
193,110,34,1
186,17,37,1
123,46,1,1
277,161,23,1
288,17,19,1
33,110,28,1
248,60,0,1
272,161,45,1
278,75,24,1
284,153,27,1
253,161,27,1
33,44,15,1
119,105,76,1
215,14,47,1
256,161,25,1
93,95,15,1
47,110,64,1
71,135,88,1
272,161,61,1
104,135,88,1
129,104,64,1
274,76,37,1
71,81,15,1
205,17,89,1
193,110,77,1
260,114,15,1
230,46,14,1
1,75,22,1
5,118,15,1
117,17,64,1
60,103,24,1
295,135,1,1
12,17,15,1
26,118,34,1
185,111,71,1
157,17,1,1
272,161,25,1
284,124,0,1
240,153,71,1
253,161,53,1
284,153,14,1
5,118,24,1
276,69,27,1
0,111,88,1
272,27,27,1
253,61,51,1
234,13,66,1
104,46,29,1
49,53,1,1
288,17,29,1
47,110,78,1
281,88,27,1
117,17,17,1
12,17,17,1
110,32,0,1
5,135,22,1
286,17,67,1
0,118,65,1
257,140,24,1
208,46,27,1
17,153,58,1
225,135,57,1
120,63,64,1
99,17,65,1
110,13,111,1
185,111,15,1
0,135,26,1
160,115,14,1
295,46,27,1
239,19,1,1
166,46,0,1
156,135,69,1
272,161,29,1
101,17,65,1
284,161,27,1
291,106,10,1
226,135,0,1
234,13,34,1
101,17,123,1
61,137,20,1
208,46,1,1
276,76,22,1
114,161,27,1
253,161,48,1
117,17,88,1
126,161,24,1
257,117,64,1
11,73,15,1
186,17,29,1
33,110,0,1
228,55,1,1
212,73,33,1
55,46,31,1
226,32,19,1
154,125,106,1
280,170,26,1
118,161,14,1
47,123,141,1
274,69,0,1
225,135,47,1
253,161,25,1
125,17,37,1
260,114,0,1
123,46,15,1
144,17,70,1
0,118,84,1
255,29,16,1
59,61,39,1
226,135,92,1
172,153,116,1
256,153,14,1
240,153,0,1
298,161,45,1
255,61,15,1
295,114,71,1
253,53,26,1
193,110,87,1
47,123,4,1
56,174,0,1
240,153,23,1
255,161,45,1
298,161,31,1
101,17,15,1
33,110,47,1
260,113,37,1
172,135,64,1
253,61,76,1
104,114,80,1
110,13,0,1
182,23,0,1
104,135,69,1
135,137,19,1
208,83,27,1
260,36,114,1
17,46,1,1
172,111,91,1
111,134,35,1
256,153,31,1
213,111,46,1
113,17,1,1
27,35,35,1
103,8,110,1
216,19,4,1
255,133,70,1
154,134,72,1
197,17,1,1
1,75,0,1
214,155,1,1
121,71,31,1
193,123,27,1
118,161,38,1
255,42,24,1
246,29,0,1
0,17,91,1
253,69,77,1
15,116,37,1
103,161,32,1
253,161,42,1
205,14,4,1
11,32,34,1
114,161,43,1
11,73,73,1
118,118,43,1
39,45,64,1
172,152,108,1
260,114,19,1
284,153,24,1
47,44,0,1
204,19,22,1
260,36,0,1
242,71,31,1
276,69,76,1
133,10,15,1
61,137,1,1
255,161,1,1
256,81,1,1
284,153,18,1
156,135,17,1
256,161,30,1
193,123,39,1
240,153,116,1
255,61,36,1
274,69,14,1
214,61,1,1
255,41,24,1
255,161,23,1
133,10,33,1
295,114,37,1
33,58,15,1
284,153,70,1
155,115,4,1
253,161,26,1
124,163,1,1
281,88,103,1
255,17,120,1
26,126,1,1
37,66,4,1
17,153,77,1
100,17,31,1
256,81,14,1
255,161,57,1
26,9,0,1
33,123,35,1
253,61,71,1
193,110,1,1
189,69,24,1
255,122,26,1
0,135,89,1
133,99,16,1
11,108,11,1
193,123,35,1
71,98,15,1
272,161,57,1
252,53,1,1
132,131,19,1
206,98,91,1
120,26,31,1
238,17,19,1
299,137,15,1
71,98,34,1
246,29,1,1
255,161,4,1
193,44,4,1
59,61,35,1
285,24,4,1
295,135,24,1
284,153,15,1
188,153,14,1
11,73,68,1
71,84,1,1
204,46,15,1
256,161,33,1
215,14,22,1
205,17,17,1
0,135,86,1
202,118,15,1
33,44,47,1
84,94,64,1
253,61,15,1
103,161,1,1
77,55,28,1
255,42,1,1
173,97,35,1
253,61,14,1
47,123,18,1
298,161,49,1
284,17,120,1
240,153,117,1
255,133,1,1
281,70,7,1
255,17,31,1
104,135,71,1
246,144,0,1
286,17,122,1
172,152,106,1
155,134,72,1
233,154,137,1
233,38,34,1
256,81,15,1
120,17,15,1
104,135,18,1
228,115,16,1
253,53,70,1
255,161,53,1
47,44,9,1
281,70,101,1
234,13,80,1
33,58,18,1
130,60,0,1
225,135,17,1
79,69,76,1
253,118,4,1
253,161,2,1
156,135,43,1
253,161,30,1
39,45,67,1
47,123,22,1
297,137,3,1
0,135,24,1
5,118,0,1
154,45,67,1
295,114,81,1
288,17,88,1
171,115,19,1
120,26,71,1
230,46,31,1
162,83,22,1
133,99,72,1
295,135,91,1
110,13,49,1
69,135,22,1
50,17,29,1
103,8,81,1
11,108,13,1
110,13,113,1
255,61,76,1
298,161,24,1
11,73,41,1
168,23,1,1
255,41,0,1
47,44,111,1
114,161,0,1
78,137,1,1
214,57,1,1
165,2,73,1
219,153,37,1
55,46,15,1
284,153,42,1
112,61,69,1
136,10,0,1
70,140,24,1
136,26,35,1
193,58,78,1
246,46,1,1
280,170,45,1
12,138,45,1
295,115,15,1
156,111,26,1
152,37,42,1
133,99,122,1
118,161,0,1
189,76,14,1
205,83,27,1
272,161,37,1
295,114,65,1
285,24,1,1
225,135,73,1
96,82,15,1
71,84,0,1
172,5,64,1
226,135,18,1
193,44,85,1
5,135,19,1
284,17,1,1
172,153,15,1
154,45,0,1
255,61,8,1
233,168,53,1
40,25,64,1
71,134,0,1
207,52,16,1
227,85,1,1
11,73,145,1
156,135,65,1
250,0,39,1
166,46,14,1
47,58,71,1
47,110,140,1
200,17,120,1
219,169,1,1
0,118,47,1
255,68,47,1
233,124,111,1
47,58,4,1
159,101,0,1
272,161,34,1
131,135,24,1
67,115,65,1
55,19,1,1
274,69,76,1
260,33,1,1
104,115,31,1
150,161,24,1
99,17,4,1
156,135,0,1
0,135,0,1
172,153,37,1
189,69,53,1
255,61,28,1
6,17,64,1
11,73,65,1
6,17,15,1
225,135,90,1
187,161,21,1
268,102,24,1
163,134,72,1
205,14,47,1
104,46,26,1
253,53,45,1
33,44,19,1
110,13,151,1
225,135,22,1
96,29,16,1
11,108,17,1
255,61,73,1
193,58,64,1
118,161,42,1
253,161,4,1
136,99,27,1
272,161,40,1
4,118,64,1
288,17,38,1
104,100,0,1
291,88,98,1
74,34,64,1
0,118,24,1
281,88,1,1
114,17,64,1
123,46,26,1
47,110,14,1
204,19,1,1
55,23,1,1
33,58,48,1
141,115,14,1
113,17,31,1
295,46,37,1
226,135,89,1
155,141,4,1
284,19,22,1
276,69,22,1
110,13,42,1
166,46,15,1
225,135,89,1
33,44,29,1
0,135,19,1
40,135,64,1
256,161,29,1
258,95,0,1
251,17,120,1
114,161,45,1
67,115,14,1
219,153,73,1
240,153,34,1
233,134,35,1
272,161,20,1
214,165,23,1
33,110,24,1
13,101,0,1
114,161,22,1
291,88,11,1
253,69,30,1
165,2,24,1
16,134,0,1
207,52,1,1
30,61,22,1
276,76,0,1
84,94,24,1
156,135,31,1
4,118,24,1
116,153,14,1
208,4,1,1
156,135,73,1
15,147,0,1
125,17,31,1
208,75,15,1
219,153,15,1
188,153,23,1
6,17,67,1
295,135,34,1
240,153,25,1
110,32,19,1
255,118,34,1
39,104,26,1
4,118,43,1
258,95,24,1
255,17,4,1
33,123,22,1
189,69,26,1
0,17,67,1
179,66,37,1
193,44,42,1
260,162,64,1
253,69,46,1
46,108,77,1
33,58,9,1
258,144,0,1
17,153,15,1
71,29,24,1
281,70,1,1
253,69,23,1
193,110,88,1
176,75,23,1
132,25,47,1
291,88,101,1
174,71,1,1
96,82,26,1
165,75,23,1
291,88,97,1
205,134,1,1
205,17,29,1
120,17,64,1
284,17,29,1
272,161,51,1
193,110,40,1
33,123,92,1
207,52,15,1
179,4,111,1
294,147,0,1
239,115,15,1
133,99,23,1
255,29,24,1
196,26,31,1
213,111,15,1
172,135,14,1
291,88,39,1
69,153,64,1
136,26,0,1
255,43,15,1
193,44,0,1
110,13,81,1
243,17,29,1
147,101,31,1
256,161,1,1
4,135,85,1
295,135,16,1
295,100,91,1
253,61,57,1
118,161,57,1
47,44,14,1
133,99,18,1
47,110,28,1
47,110,88,1
134,17,31,1
193,44,74,1
274,76,24,1
233,124,22,1
193,58,0,1
291,88,15,1
189,69,23,1
200,17,31,1
174,71,15,1
84,143,15,1
49,122,113,1
219,153,31,1
286,17,4,1
284,17,15,1
208,75,19,1
71,98,1,1
120,30,1,1
120,26,15,1
139,134,72,1
12,17,64,1
253,118,24,1
52,137,20,1
78,137,15,1
47,44,37,1
126,161,23,1
272,161,49,1
208,66,27,1
205,134,72,1
33,110,19,1
30,61,14,1
233,81,29,1
71,28,24,1
253,61,22,1
260,9,1,1
176,75,4,1
202,118,0,1
255,61,19,1
171,115,1,1
41,161,25,1
30,61,42,1
113,17,17,1
194,134,72,1
168,23,0,1
255,161,39,1
298,161,39,1
4,118,1,1
117,17,15,1
274,69,26,1
12,17,9,1
255,118,43,1
171,115,16,1
33,123,67,1
47,110,141,1
260,93,0,1
240,153,31,1
256,11,26,1
295,135,87,1
233,134,0,1
225,135,67,1
79,69,1,1
260,33,0,1
255,61,67,1
255,161,33,1
234,13,64,1
291,136,1,1
156,111,31,1
213,111,31,1
225,135,27,1
267,166,26,1
274,76,0,1
33,44,71,1
154,45,1,1
103,161,41,1
253,69,39,1
295,115,0,1
200,17,29,1
298,161,50,1
181,103,24,1
186,17,122,1
104,135,90,1
157,17,120,1
181,103,14,1
26,9,33,1
184,17,37,1
44,55,28,1
193,123,18,1
291,88,13,1
33,123,24,1
217,112,0,1
0,17,123,1
71,135,26,1
71,98,33,1
228,55,0,1
281,88,99,1
0,135,27,1
234,13,44,1
71,135,43,1
172,152,15,1
188,94,1,1
252,160,0,1
47,123,15,1
179,46,64,1
256,65,15,1
102,18,34,1
154,115,18,1
234,13,12,1
61,101,20,1
239,124,15,1
230,46,0,1
47,58,64,1
